199996
0 1 2
17251 62251 32051
17251 25297 62251
25810 96329 54013
25297 25810 54013
25810 17251 96329
17251 25810 25297
25297 80922 97878
80922 25297 54013
73156 74025 30193
74025 32267 30193
32267 74025 46104
46104 74025 49345
33007 66861 97859
31331 33007 97859
33007 81149 23213
33007 31331 81149
47728 82424 19220
82424 58999 19220
82424 14790 99078
14790 82424 47728
35676 66861 7317
66343 42058 21101
42058 66343 26736
66343 21101 83031
30176 74077 13991
74077 83023 13991
74077 30176 71848
83023 74077 71848
86934 30906 27148
30906 86934 21181
96073 78487 50678
78487 96073 37977
50678 78487 27410
78487 37977 27410
24447 6761 89968
4923 24447 89968
36172 57586 89968
6761 36172 89968
83008 62607 93492
30580 26388 79742
26388 65452 79742
65452 26388 91757
26388 30580 10389
26388 10389 27392
91757 26388 27392
42058 17525 26124
17525 31913 26124
17525 42058 26736
31913 17525 26736
52835 68894 94115
7238 52835 94115
52835 21982 38266
68894 52835 38266
78680 54966 88204
2582 34574 76507
34574 78680 76507
34574 2582 17059
12458 34574 17059
34574 54966 78680
54966 34574 12458
59690 12458 69058
93669 59690 69058
73083 24871 33291
30127 73083 33291
82690 73083 30127
73083 82690 16804
91735 75586 26260
75586 71406 26260
11223 75616 3619
87774 75616 98916
3619 75616 87774
75616 73110 98916
73110 75616 74200
75616 11223 74200
42876 38824 53714
38824 42876 4066
96982 42876 53714
42876 96982 4066
38031 98564 9177
98564 6449 9177
9540 38031 9177
9540 98781 98133
59043 25323 77032
37428 59043 77032
59043 37428 42570
17625 73414 47689
29997 17625 80751
73414 17625 29997
17625 44449 80751
44449 17625 47689
32004 98564 72978
98564 32004 6449
32004 59875 6449
6449 14367 9177
14367 6449 22045
66308 14367 22045
98781 57615 4066
69267 47389 72978
37428 69267 42570
69267 37428 47389
88206 95528 55043
34716 37428 77032
34716 77032 6953
76572 34716 6953
88206 34716 76572
84962 72512 46330
49657 84962 78783
84962 49657 72512
72512 99610 8072
51079 2629 8072
2629 47835 8072
57129 30199 311
47835 57129 55712
2629 57129 47835
69859 51079 78781
36326 69859 78781
311 69859 58301
30199 69859 311
80947 43704 27572
12131 80947 46330
88728 96608 311
96608 88728 32200
1126 84962 46330
84962 1126 78783
14791 29737 11627
62588 91788 55975
3606 62588 39291
43416 68232 55975
91788 43416 55975
13748 36534 97335
36534 73879 97335
73879 36534 63541
1057 58630 11627
13682 70642 1477
13682 11555 13748
13682 13748 94033
70642 13682 94033
13682 58630 11555
13682 1477 25435
58630 13682 25435
14791 41692 58711
41692 14791 11627
58949 3606 11385
58949 43416 91788
62588 58949 91788
58949 62588 3606
87947 42897 82309
42897 21993 26882
42897 87947 21993
43710 45450 64199
50292 45450 43710
45450 97766 64199
97766 45450 68601
2572 66354 34221
66354 2572 97766
97766 2572 74981
2572 83221 74981
83221 2572 34221
30605 88518 82568
62060 88518 71025
88518 85192 71025
72069 30595 75087
72069 87935 30595
87935 72069 48943
72069 61974 48943
61974 72069 75087
39003 46081 99644
39003 179 84003
179 39003 99644
12522 39003 84003
46081 39003 12522
86934 381 21181
77817 381 86934
84861 52179 53714
52179 96982 53714
35106 72515 94977
96982 72515 35106
52179 72515 96982
94977 24506 26249
24506 90995 26249
72515 24506 94977
24506 72515 52179
24506 52179 84861
52961 6448 5595
6448 52961 6163
6448 68186 5595
6448 6163 68186
78001 43702 16158
52961 43702 78001
43702 61590 16158
43702 52961 61590
54297 23420 71725
46691 64710 586
64710 46691 45571
89660 58900 12275
39265 89660 12275
89660 39265 86459
89660 86459 67559
58900 89660 67559
58900 61368 66314
28292 12275 94267
28292 94267 49851
50161 28292 49851
28292 50161 19784
39265 28292 19784
28292 39265 12275
14466 69182 41475
14466 30923 69182
48526 14466 41475
30923 14466 48526
98811 15445 31619
30923 15445 98811
15445 30923 586
64710 15445 586
15445 64710 56686
1750 12797 7226
12797 5148 7226
5148 12797 23463
44697 12797 1750
23463 12797 65467
12797 44697 65467
67223 31140 69139
67223 68495 13762
68495 67223 69139
35276 18125 49851
46337 71693 78448
71693 46337 34147
29226 71693 23826
71693 29226 78448
23826 98138 86956
98138 92210 86956
98138 15101 17730
92210 98138 17730
4522 75579 17730
64174 4522 80936
89546 64174 80936
64174 75579 4522
16457 64174 89546
75579 64174 16457
92210 48298 86956
78383 21316 15101
70996 21316 79489
21316 70996 15101
50970 21316 78383
54936 92210 17730
75579 54936 17730
38798 42922 28928
42922 99626 28928
42922 51811 99626
51811 22754 38186
22754 38798 38186
42922 22754 51811
22754 42922 38798
51811 80674 99626
29778 80674 51811
80674 96764 99626
96764 80674 92844
80674 97957 92844
97957 80674 29778
54997 98008 38186
98008 64428 38186
64428 98008 52588
52588 98008 27759
98008 54997 27759
59739 39700 97902
39700 59739 56241
24994 59739 97902
56241 59739 81928
59739 24994 81928
26924 50970 78383
20688 5177 90090
5177 20688 94257
20688 19318 94257
19318 20688 50970
89765 56241 81928
89765 19318 56241
81274 4265 54831
4265 86550 54831
4265 81274 34141
86550 4265 70855
4265 35931 70855
4265 34141 73558
35931 4265 73558
23962 98562 78448
98562 33158 78448
33158 98562 23962
23962 78819 89503
8620 91962 70571
8620 30579 91962
1137 8620 70571
20063 8620 87680
8620 1137 87680
76712 76290 53364
49298 50206 60794
49298 76712 53364
50206 49298 53364
14434 30220 26242
33015 33818 9120
94744 33818 77744
33818 53789 9120
33818 94744 53789
46586 3261 2727
3261 46586 96240
46586 33015 96240
46586 33818 33015
77744 46586 2727
33818 46586 77744
70518 36930 42687
11224 3261 96240
11224 70518 3261
36930 11224 31685
11224 36930 70518
76056 59459 40360
59459 77971 40360
77971 59459 96865
2664 59459 76056
96865 59459 2664
21226 16117 83161
21226 94663 16117
37586 21226 83161
94663 21226 37586
32619 35028 89828
24460 32619 89828
35028 32619 3223
32619 65554 3223
42873 65554 43624
65554 42873 93715
93715 42873 65946
42873 44593 65946
44593 42873 29841
42873 43624 29841
58286 20990 64384
58286 69437 20990
63455 49324 52163
15824 49324 34111
69437 49324 15824
76770 20990 15824
76770 24612 20990
76770 15824 34111
42687 81624 11131
57882 63455 11658
16478 57882 88744
63455 41459 11658
75946 41459 54127
41459 63455 52163
54127 41459 93989
76465 81838 7593
76465 99622 9796
99622 76465 7593
27966 56215 55756
28454 27966 55756
31909 93625 49104
2441 31909 49104
27966 31909 56215
6703 31909 33806
31909 6703 56215
31909 71193 33806
31909 2441 71193
16241 75814 80246
75814 16241 93625
16241 26150 93625
26150 16241 9737
16241 94413 9737
94413 16241 80246
75814 57577 80246
83259 57577 18619
57577 75814 18619
57577 71046 80246
71046 57577 71170
57577 90913 71170
90913 57577 83259
41642 59375 7593
59375 72579 45414
59375 49104 72579
59375 41642 49104
99622 59375 45414
59375 99622 7593
754 39114 46308
36689 39114 754
39114 83071 49951
27228 1137 83353
36689 27228 83353
1137 27228 87680
27228 36689 87680
16975 27033 15442
27033 16975 54247
16975 42229 54247
16975 15442 17744
42229 16975 17744
33015 4894 96240
4894 27033 54247
4894 33015 36826
27033 4894 36826
4894 11224 96240
4894 54247 31685
11224 4894 31685
91889 7712 30524
38837 7712 91889
42229 7712 38837
7712 42229 84139
7712 16709 30524
16709 7712 54949
7712 67758 54949
7712 84139 67758
58601 56716 91889
56716 38837 91889
56716 81624 42687
36930 56716 42687
56716 36930 31685
72655 39510 89239
72655 79438 39510
79438 72655 7946
72655 21195 7946
3143 88185 85835
88185 3143 31902
26271 13592 85835
39510 13592 26271
13592 3143 85835
3143 13592 15178
79438 50677 39510
50677 13592 39510
13592 50677 15178
50677 79438 7946
90347 72404 31902
3143 90347 31902
22575 59033 92626
4089 22575 89233
59033 22575 4089
50206 91974 55617
91974 50206 53364
15080 22848 29524
15080 20272 78927
15080 29524 20272
22848 15080 89063
92381 44587 55617
44587 92381 94208
92381 839 94208
60750 51921 53622
51921 89631 53622
51921 60750 95623
89631 51921 95623
94532 89681 69779
43095 58002 13083
47174 43095 13083
71414 71193 18204
38602 71414 18204
38731 348 42572
33558 348 19451
33256 10130 39852
10130 19451 39852
10130 49951 19451
46307 50310 39852
50310 33256 39852
5384 43998 3820
43998 5384 40480
5384 80278 40480
5384 31524 76818
31524 5384 3820
80278 5384 58821
58821 5384 54395
5384 76818 54395
42130 52301 52353
91570 52301 75479
52301 42130 72758
75479 52301 72758
17302 13863 33699
52301 17302 52353
17302 34184 52353
34184 17302 33699
50023 41246 26532
50023 91570 41246
17302 50023 13863
50023 52301 91570
50023 17302 52301
13863 50023 21938
50023 73643 21938
73643 50023 26532
40468 95872 50800
95872 71849 74188
50800 95872 74188
40252 63013 1362
84414 40252 1362
40252 40468 63013
40252 95872 40468
95872 40252 71849
40252 84414 74709
40252 52176 71849
52176 40252 47803
40252 74709 47803
33900 63525 56222
51905 87366 4789
8520 8211 59914
8211 2774 77777
59914 8211 77777
8211 8520 17342
82826 8211 17342
8211 82826 2774
34233 42463 39948
29834 42463 34233
26517 32409 30057
8050 99864 89410
8050 30715 99864
47830 8050 89410
30715 8050 6749
8050 21639 6749
21639 8050 47830
31441 78428 99864
31441 99864 74363
98154 31441 74363
31441 98154 42636
78428 31441 42636
38396 37541 86919
37541 95477 86919
26929 37541 38396
36915 55366 89208
89208 55366 22332
55366 8710 22332
58768 94895 93636
12846 58768 93636
58768 57004 94895
58768 86919 68346
57004 58768 68346
53425 8816 86919
53425 12846 8816
58768 53425 86919
53425 58768 12846
31598 33601 79974
17314 71509 86180
80375 71509 78242
71509 80375 31598
33601 80375 82381
80375 33601 31598
90850 30596 68761
30596 55302 68761
30596 90850 78275
58397 81223 78521
81223 58397 98332
58397 78521 64742
98332 58397 64742
81223 3889 81133
12217 3889 53948
81133 3889 12217
20541 65589 71879
20541 71879 13044
18630 20541 13044
47296 20541 18630
20541 8420 65589
40410 19047 48231
38373 40410 48231
40410 38373 86802
62687 40410 86802
40410 62687 19047
56367 28566 52651
38373 56367 52651
28566 56367 25821
56367 38373 25821
64912 75824 2193
28375 64912 2193
64912 95096 75824
95096 64912 14847
75127 47527 3322
47527 75127 28375
4780 13900 71299
13900 55059 71299
55059 13900 87160
50937 4780 11370
97401 50937 74137
50937 11370 74137
50937 41464 4780
26556 7897 74
20950 7897 78275
5979 26556 74
5979 74 9327
35079 5979 9327
26556 5979 51466
5979 35079 51466
75206 5180 97401
35079 5180 75206
5180 35079 9327
78519 10752 36559
95079 31346 14660
83793 21836 5364
48425 60921 89294
48425 89294 53569
88610 48425 53569
21847 48425 88610
25173 95646 93636
61687 25173 92362
25173 61687 95646
41295 24103 78242
71509 41295 78242
41295 71509 17314
49711 91018 72722
73859 91018 91768
4026 88983 17314
51100 66870 91768
73859 66870 63101
66870 73859 91768
90412 23547 44285
23547 88983 44285
23547 51100 17314
88983 23547 17314
17169 30616 83915
30616 55084 83915
30616 17169 85862
55084 30616 87661
32354 30616 85862
30616 32354 87661
66653 25920 33967
18408 66653 33967
25920 66653 58171
66653 92311 58171
66653 83975 92311
67961 83796 61265
83796 94190 61265
83796 67961 63820
94190 83796 63820
97619 70381 57903
97619 10228 91206
70381 97619 48327
9158 69364 39374
69364 9158 57554
81734 57903 84353
81734 9158 57903
9158 81734 50531
60921 45251 89294
45251 9158 50531
87254 32853 9056
87254 79762 32853
87254 97461 79762
97461 31346 95079
97461 87254 9056
82051 97461 9056
31346 97461 82051
79898 63089 63228
79898 62372 63089
59578 60197 42835
59578 12278 89549
8755 59578 89549
60197 59578 8755
12278 59578 80703
59578 42835 80703
47115 4049 15819
47115 42034 4049
85140 60197 8755
17225 85140 8755
60197 85140 15819
85140 47115 15819
47115 85140 42034
85140 62372 42034
85140 17225 62372
20622 84574 76917
28814 84574 20622
84574 28814 74590
81355 84574 74590
84574 73332 76917
55553 84574 81355
84574 55553 73332
41345 95246 86604
95246 522 86604
95246 36523 60328
95246 41345 36523
88096 95246 60328
522 95246 88096
14510 41598 51019
522 41598 14510
41598 522 88096
41598 91122 51019
91122 41598 88096
11090 19240 77062
19240 71235 86604
19240 11090 62009
71235 19240 62009
77062 19240 71067
19240 86604 71067
56714 23557 30102
56714 8849 23557
43264 30102 36551
17908 43264 36551
43264 17908 9093
57332 61014 9093
61014 30038 9093
90590 61014 79762
79762 61014 84906
61014 57332 84906
76468 89634 11537
36228 76468 11537
76468 21606 89634
21606 76468 98936
76468 61014 90590
30038 76468 36228
61014 76468 30038
63499 19039 86178
63499 22331 19039
88087 63499 86178
45306 63499 88087
22331 63499 97023
63499 28881 97023
63499 45306 28881
45306 84443 81355
84443 55553 81355
55553 84443 98243
84443 45306 60252
49135 84443 60252
15000 81520 24662
81520 15000 58113
60016 81520 58113
98697 60016 7691
32940 98697 14218
52979 98697 32940
60016 98697 52979
98697 83694 14218
98697 7691 83694
80714 75676 73048
78421 75676 79766
79766 75676 58113
75676 80714 58113
80714 55023 7691
82805 55023 80714
7691 55023 78655
55023 82805 78655
82093 21371 71566
21371 45580 71566
45580 21371 89726
64839 34695 71566
34695 75338 71566
75338 34695 33881
13299 42744 39292
13299 92932 42744
2055 10700 59083
2055 78421 10700
77594 26829 37055
95898 26829 2193
37055 26829 95898
26829 77594 45694
26829 28375 2193
28375 26829 45694
54203 73695 26022
40515 75546 76928
75546 75127 24972
75127 75546 83652
30829 40515 44953
47236 30829 44953
30829 47236 25145
30829 25145 72731
17344 75127 83652
306 16914 81991
46453 306 81991
306 46453 85007
68111 18915 72627
18915 68111 1221
12148 68111 72627
1221 68111 5473
68111 12148 5473
92277 7617 63109
92277 18915 7617
92277 63109 96260
81501 92277 96260
18915 92277 81501
99947 78482 3820
78482 99947 7617
78482 40755 3820
82771 78482 7617
40755 78482 82771
41607 43760 12321
41607 94894 43760
42264 41607 12321
41607 42264 78529
94894 41607 78529
96064 18863 93890
18863 21891 93890
98016 18863 96064
44571 18863 98016
16441 18863 44571
21891 18863 16441
8357 65821 30699
8357 14582 65821
92891 8357 30699
8357 92891 8747
14582 8357 8747
74063 96008 44607
69900 74063 44607
96008 74063 73853
73853 74063 72627
74063 80684 72627
74063 32593 80684
32593 74063 51261
19058 93681 51261
19058 38268 50086
93681 19058 50086
38268 75562 79502
75562 69900 79502
19058 75562 38268
75562 19058 51261
74063 75562 51261
75562 74063 69900
11318 7972 98487
65209 11318 98487
11318 65209 7972
65209 23191 7972
78831 23191 48394
23191 78831 7972
23191 62238 48394
23191 65209 62238
77577 73794 67294
56784 73794 77577
67294 73794 75489
73794 81392 75489
6039 73794 50272
73794 6039 98194
81392 73794 98194
73794 88780 50272
73794 56784 88780
62134 26326 81985
44093 26326 62134
26326 44093 87091
26326 8951 81985
73120 26326 87091
8951 26326 73120
95649 99489 46153
14214 95649 46153
99489 95649 65608
95649 90392 65608
90392 95649 17315
95649 14214 17315
9079 17239 15781
17239 94010 15781
14945 3239 14720
94010 14945 14720
3239 14945 2137
22077 79790 49524
22077 94010 79790
22077 14945 94010
61609 22077 49524
88150 22077 61609
22077 88150 2137
14945 22077 2137
68039 48976 53445
68039 91324 52838
68039 53445 91324
16077 68039 52838
48976 68039 16077
70423 48976 94279
70423 87103 94491
70423 94279 87103
97631 70423 94491
48976 70423 97631
89897 77771 87103
89897 64279 77771
64279 89897 71285
73608 68600 58182
68600 73608 69024
12179 73608 58182
69024 73608 45109
45109 73608 78218
73608 12179 78218
82885 33753 97943
92081 33753 82885
24838 65109 57305
65109 92081 57305
16109 90654 19238
57132 90654 16109
90654 63226 19238
90654 57132 75573
63226 90654 80303
90654 75573 80303
73879 73489 12031
73489 25404 59545
12031 73489 59545
73489 63541 25404
73489 73879 63541
33299 81258 933
81258 90064 933
90064 81258 69395
81258 33299 25370
69395 81258 25370
71575 12827 30278
71575 56933 66663
81572 71575 66663
49637 30278 5071
74060 49637 5071
28175 28781 54766
28781 28175 80872
28781 56904 54766
53646 28781 80872
28781 53646 56904
68457 99791 17603
99791 74060 17603
99791 48788 74060
12354 81868 85980
42628 31450 4358
27214 42628 25148
49465 27214 25148
27214 31450 42628
49859 50660 12379
49859 11216 50660
89996 23752 46459
33747 68948 34705
68948 12031 59545
34705 68948 59545
99739 62422 43574
99739 14450 62422
14450 99739 85980
12354 99739 43574
99739 12354 85980
81868 89440 12379
89440 49859 12379
97943 12807 18500
12807 66833 18500
82582 28065 67318
82582 25510 3993
25510 82582 67318
12807 88202 66833
3581 34860 90281
34860 19160 81869
34860 3581 38234
61573 72348 90075
72348 78064 44668
72348 61573 67249
78064 72348 67249
72348 96876 90075
96876 72348 44668
95029 78287 66639
98180 78287 92818
66639 78287 98180
76749 36313 10760
76749 3655 91249
36313 76749 91249
46794 75861 63394
46794 77748 36313
76731 62030 67318
77748 62030 76731
67318 62030 63394
62030 46794 63394
46794 62030 77748
43390 71946 59321
71946 43390 34012
27045 43390 59321
34012 43390 27045
28065 17519 10760
17519 76749 10760
50143 17519 89478
76749 17519 50143
98274 17519 28065
95192 87527 34286
87527 95192 12313
87527 743 34286
56692 87527 12313
87527 56692 743
81244 10542 38482
32493 81244 38482
83666 79458 51297
79458 1379 51297
1379 79458 32493
79458 81244 32493
1379 56845 51297
56845 1379 2769
4587 41158 34286
4587 57145 41158
743 4587 34286
4587 743 66839
57145 4587 66839
66839 80187 45035
60534 80187 66839
87338 56692 17325
10933 87338 17325
50327 69304 57464
69304 50327 75734
44782 34416 51297
63789 44782 29635
29635 44782 31334
18485 75771 8942
19913 18485 8942
18485 19913 45183
60514 80974 78182
80974 60514 52714
60514 81244 52714
60514 35148 10542
81244 60514 10542
57587 36049 78182
11173 61394 53088
8297 61394 11173
61394 44021 53088
36049 95278 78182
95278 17406 78182
14584 95278 36049
95278 8297 14209
95278 14584 8297
17406 32033 78182
